,anime_id,title,type,source,episodes,airing,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,studio,genre
2616,22043,Fairy Tail (2014),TV,Manga,102,False,"Apr 5, 2014 to Mar 26, 2016",24 min. per ep.,PG-13 - Teens 13 or older,8.13,185951,397.0,120,402527,9325,Spring 2014,Saturdays at 10:30 (JST),"TV Tokyo, Dentsu","A-1 Pictures, Bridge","Action, Adventure, Comedy, Fantasy, Magic, Shounen"
2618,30230,Diamond no Ace: Second Season,TV,Manga,51,False,"Apr 6, 2015 to Mar 28, 2016",24 min. per ep.,PG-13 - Teens 13 or older,8.42,29267,153.0,1384,57673,610,Spring 2015,Mondays at 18:00 (JST),"TV Tokyo, Sotsu","Production I.G, Madhouse","Comedy, Sports, School, Shounen"
2619,456,Gokujou Seitokai,TV,Manga,26,False,"Apr 7, 2005 to Sep 29, 2005",25 min. per ep.,PG-13 - Teens 13 or older,7.02,4874,3498.0,3172,14175,55,Spring 2005,Unknown,Konami,J.C.Staff,"Comedy, School, Slice of Life"
2629,33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,TV,Manga,12,False,"Oct 3, 2016 to Dec 19, 2016",24 min. per ep.,PG - Children,6.79,3073,4347.0,4002,8122,17,Fall 2016,Mondays at 19:30 (JST),"Shogakukan Productions, AT-X, Nippon Columbia, Warner Bros., Shogakukan, East Japan Marketing &amp; Communications, Sun TV",OLM,"Romance, School, Shoujo"
2638,3077,Warau Salesman,TV,Manga,103,False,"Oct 17, 1989 to Sep 29, 1992",10 min. per ep.,PG-13 - Teens 13 or older,6.64,279,5039.0,6661,2188,3,Fall 1989,Tuesdays at Unknown,TBS,Shin-Ei Animation,"Psychological, Supernatural, Drama, Seinen"
2645,635,Juubee-chan: Lovely Gantai no Himitsu,TV,Original,13,False,"Apr 6, 1999 to Jun 29, 1999",25 min. per ep.,PG-13 - Teens 13 or older,6.71,5765,4709.0,3304,13036,29,Spring 1999,Tuesdays at 01:15 (JST),Bandai Visual,Madhouse,"Action, Adventure, Comedy, Drama, Shounen"
2654,32175,Shounen Maid,TV,Manga,12,False,"Apr 8, 2016 to Jul 1, 2016",24 min. per ep.,PG-13 - Teens 13 or older,7.4,17689,2045.0,1691,43366,152,Spring 2016,Fridays at 01:58 (JST),"Kadokawa Shoten, TBS, DAX Production, Nippon Columbia, Sony Music Communications, Lawson, NichiNare",8bit,"Comedy, Shoujo, Slice of Life"
2656,34034,Pokemon Sun & Moon,TV,Game,0,True,"Nov 17, 2016 to ?",24 min.,PG - Children,6.94,8766,3791.0,2185,28281,230,Fall 2016,Thursdays at 18:55 (JST),TV Tokyo,OLM,"Action, Fantasy, Game, Kids, School"
2670,27927,Urawa no Usagi-chan,TV,Original,12,False,"Apr 10, 2015 to Jun 26, 2015",3 min. per ep.,PG - Children,5.43,3964,8502.0,3563,10753,6,Spring 2015,Fridays at 01:35 (JST),"Grooove, Glovision, Harappa",A-Real,"Slice of Life, Comedy, School"
2675,529,Saishuu Heiki Kanojo,TV,Manga,13,False,"Jul 2, 2002 to Sep 24, 2002",24 min. per ep.,R - 17+ (violence & profanity),7.27,28001,2538.0,1202,67677,518,Summer 2002,Unknown,"Toei Video, Toshiba EMI, Tohokushinsha Film Corporation",Gonzo,"Military, Sci-Fi, Drama, Romance, School"
2699,4066,Tytania,TV,Light novel,26,False,"Oct 9, 2008 to Mar 26, 2009",24 min. per ep.,PG-13 - Teens 13 or older,6.88,5588,4014.0,3057,15163,32,Fall 2008,Unknown,"Kodansha, Sogo Vision, Magic Capsule, Happinet Pictures, Sony PCL",Artland,"Adventure, Military, Psychological, Romance, Sci-Fi, Space"
2711,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,Light novel,13,False,"Apr 4, 2015 to Jun 27, 2015",24 min. per ep.,PG-13 - Teens 13 or older,7.83,344288,826.0,62,563323,6132,Spring 2015,Saturdays at 01:05 (JST),"Genco, Movic, Warner Bros., KlockWorx, SoftBank Creative Corp., Showgate, MAGES., Furyu",J.C.Staff,"Action, Adventure, Comedy, Romance, Fantasy"
2716,6213,Toaru Kagaku no Railgun,TV,Manga,24,False,"Oct 3, 2009 to Mar 20, 2010",24 min. per ep.,PG-13 - Teens 13 or older,7.83,142516,835.0,220,293328,3580,Fall 2009,Unknown,"Geneon Universal Entertainment, Movic, AT-X, ASCII Media Works, Project Railgun",J.C.Staff,"Action, Sci-Fi, Super Power"
2719,2824,Barbapapa Sekai wo Mawaru,TV,Picture book,50,False,"Jul 5, 1999 to Oct 8, 1999",5 min. per ep.,G - All Ages,6.01,237,7321.0,9090,643,1,Summer 1999,Fridays at 16:50 (JST),Kodansha,Studio Pierrot,"Adventure, Comedy"
2720,16650,Pro Golfer Saru (TV),TV,Unknown,143,False,"Apr 2, 1985 to Mar 28, 1988",20 min. per ep.,PG - Children,6.52,23,11829.0,11738,163,0,Spring 1985,Unknown,TV Asahi,Shin-Ei Animation,"Sports, Kids"
2727,23539,Gudetama,TV,Original,0,True,"Mar 31, 2014 to ?",1 min.,G - All Ages,7.34,938,2271.0,4874,4990,39,Spring 2014,Not scheduled once per week,Sanrio,Gathering,"Comedy, Kids"
2730,334,Marmalade Boy,TV,Manga,76,False,"Mar 13, 1994 to Sep 3, 1995",24 min. per ep.,PG-13 - Teens 13 or older,7.62,12292,1304.0,2102,30243,450,Spring 1994,Sundays at 08:30 (JST),Asahi Broadcasting,Toei Animation,"Comedy, Drama, Romance, Shoujo"
2736,116,El Hazard: The Wanderers,TV,Original,26,False,"Oct 6, 1995 to Mar 29, 1996",23 min. per ep.,PG-13 - Teens 13 or older,7.06,4908,3332.0,3505,11210,29,Fall 1995,Fridays at 18:30 (JST),"TV Tokyo, Geneon Universal Entertainment, SoftX, Pioneer LDC, TV Tokyo Music, Atelier Musa",AIC,"Adventure, Comedy, Romance, Fantasy"
2739,5914,Kanamemo,TV,4-koma manga,13,False,"Jul 6, 2009 to Sep 28, 2009",24 min. per ep.,PG-13 - Teens 13 or older,6.97,11120,3678.0,2202,27910,70,Summer 2009,Unknown,"Starchild Records, TV Tokyo Music, Houbunsha",feel.,"Ecchi, Comedy, Slice of Life, Shoujo Ai"
2747,1591,Kujibiki♥Unbalance,TV,Other,12,False,"Jul 10, 2006 to Dec 23, 2006",23 min. per ep.,PG-13 - Teens 13 or older,6.35,3611,6190.0,3655,10183,11,Summer 2006,Unknown,"Genco, Lantis, Media Factory",Ajia-Do,"Comedy, Romance, School"
2749,604,Mahou no Stage Fancy Lala,TV,Original,26,False,"Apr 5, 1998 to Sep 27, 1998",24 min. per ep.,G - All Ages,7.17,2550,2932.0,4188,7357,35,Spring 1998,Sundays at 09:30 (JST),"Bandai Visual, Geneon Universal Entertainment, TV Osaka, Yomiuri Advertising, TV Tokyo Music",Studio Pierrot,"Music, Comedy, Drama, Magic, Romance, Shoujo"
2750,2927,Kimikiss Pure Rouge,TV,Visual novel,24,False,"Oct 7, 2007 to Mar 23, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.43,31785,1891.0,1214,67070,297,Fall 2007,Unknown,"Bandai Visual, Lantis",J.C.Staff,"Drama, Romance, School"
2754,31414,Nijiiro Days,TV,Manga,24,False,"Jan 10, 2016 to Jun 26, 2016",13 min. per ep.,PG-13 - Teens 13 or older,7.5,40787,1638.0,893,97026,427,Winter 2016,Sundays at 22:00 (JST),"YTV, Tokuma Japan, Daiichikosho, Shueisha",Production Reed,"Comedy, Romance, School, Shoujo, Slice of Life"
2763,18099,Recorder to Randoseru Mi☆,TV,Unknown,12,False,"Jul 8, 2013 to Sep 23, 2013",3 min. per ep.,PG-13 - Teens 13 or older,6.77,8320,4463.0,3076,14923,3,Summer 2013,Unknown,Takeshobo,Seven,"Comedy, School, Seinen, Slice of Life"
2778,24625,Gundam Build Fighters Try,TV,Original,25,False,"Oct 8, 2014 to Apr 1, 2015",25 min. per ep.,G - All Ages,7.44,12879,1847.0,2400,24272,97,Fall 2014,Wednesdays at 18:00 (JST),"TV Tokyo, Sotsu",Sunrise,"Action, Sci-Fi, Mecha"
2782,3604,Hidamari Sketch x 365,TV,4-koma manga,13,False,"Jul 4, 2008 to Sep 26, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.87,11092,755.0,2533,21970,133,Summer 2008,Fridays at 01:25 (JST),"Aniplex, Lantis, TBS, Movic, Houbunsha",Shaft,"Slice of Life, Comedy, School, Seinen"
2783,4181,Clannad: After Story,TV,Visual novel,24,False,"Oct 3, 2008 to Mar 27, 2009",24 min. per ep.,PG-13 - Teens 13 or older,9.01,363239,14.0,55,607387,47380,Fall 2008,Fridays at 01:59 (JST),"Pony Canyon, TBS, Rakuonsha, Animation Do",Kyoto Animation,"Slice of Life, Comedy, Supernatural, Drama, Romance"
2786,3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),TV,Manga,373,False,"Jun 16, 1996 to Dec 19, 2004",25 min. per ep.,PG-13 - Teens 13 or older,7.79,1975,902.0,4301,6838,84,Summer 1996,Sundays at 19:00 (JST),"Asatsu DK, Fuji TV",Studio Gallop,"Slice of Life, Comedy, Police"
2795,5938,Onegai♪My Melody Kirara★,TV,Unknown,52,False,"Apr 6, 2008 to Mar 29, 2009",20 min. per ep.,G - All Ages,6.55,176,5422.0,8381,947,2,Spring 2008,Sundays at 09:30 (JST),Sanrio,Studio Comet,"Fantasy, Magic, Comedy"
2796,32899,Watashi ga Motete Dousunda,TV,Manga,12,False,"Oct 7, 2016 to Dec 23, 2016",23 min. per ep.,PG-13 - Teens 13 or older,7.41,62364,2001.0,589,141499,947,Fall 2016,Fridays at 01:58 (JST),"TBS, Kodansha, DAX Production, Nippon Columbia, RAY",Brain&#039;s Base,"Harem, Comedy, Romance, School, Shoujo"
2801,17969,Tanken Driland: 1000-nen no Mahou,TV,Unknown,51,False,"Apr 6, 2013 to Mar 29, 2014",24 min. per ep.,PG - Children,6.06,76,7223.0,8619,835,2,Spring 2013,Unknown,"TV Tokyo, Gree",Toei Animation,"Adventure, Fantasy"
2802,167,Scrapped Princess,TV,Light novel,24,False,"Apr 8, 2003 to Oct 7, 2003",23 min. per ep.,PG-13 - Teens 13 or older,7.48,28908,1704.0,1199,67810,411,Spring 2003,Tuesdays at 18:00 (JST),"Kadokawa Shoten, A-Line",Bones,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen"
2814,21085,Witch Craft Works,TV,Manga,12,False,"Jan 5, 2014 to Mar 23, 2014",23 min. per ep.,PG-13 - Teens 13 or older,7.2,72650,2833.0,573,144837,373,Winter 2014,Unknown,"Bandai Visual, Lantis, Kodansha, Movic, I Will",J.C.Staff,"Action, Fantasy, Magic, Seinen, Supernatural"
2815,10324,Tono to Issho: Gantai no Yabou,TV,4-koma manga,12,False,"Apr 5, 2011 to Jun 21, 2011",3 min. per ep.,PG-13 - Teens 13 or older,6.64,765,5039.0,6561,2301,0,Spring 2011,Unknown,Frontier Works,Gathering,"Comedy, Historical, Parody, Samurai, Seinen"
2820,34888,Makeruna!! Aku no Gundan!,TV,Manga,12,False,"Apr 5, 2017 to Jun 21, 2017",5 min. per ep.,None,5.31,506,8672.0,7733,1307,1,Spring 2017,Wednesdays at 22:45 (JST),Bushiroad,Tatsunoko Production,"Comedy, Shounen"
2823,35220,Youkai Apartment no Yuuga na Nichijou,TV,Novel,26,False,"Jul 3, 2017 to Dec 25, 2017",23 min. per ep.,PG-13 - Teens 13 or older,7.18,12130,2911.0,1830,38323,115,Summer 2017,Mondays at 23:00 (JST),"TMS Entertainment, Kodansha, Asmik Ace Entertainment, East Japan Marketing &amp; Communications, Sumitomo",Shin-Ei Animation,"Slice of Life, Mystery, Supernatural"
2826,37258,Omae wa Mada Gunma wo Shiranai,TV,Web manga,12,True,"Apr 2, 2018 to ?",3 min. per ep.,PG-13 - Teens 13 or older,5.28,1189,8726.0,4107,7697,3,Spring 2018,Mondays at 20:55 (JST),TOHO animation,Asahi Production,"Comedy, School"
2830,19367,Galilei Donna,TV,Original,11,False,"Oct 11, 2013 to Dec 20, 2013",24 min. per ep.,R - 17+ (violence & profanity),6.47,19165,5717.0,1676,43888,46,Fall 2013,Fridays at 00:50 (JST),"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",A-1 Pictures,"Action, Sci-Fi, Adventure"
2836,33447,Piace: Watashi no Italian,TV,Web manga,12,False,"Jan 11, 2017 to Mar 29, 2017",4 min. per ep.,PG-13 - Teens 13 or older,5.91,4751,7551.0,3518,11127,8,Winter 2017,Wednesdays at 22:30 (JST),"Pony Canyon, Studio NOIX, comico",Zero-G,"Slice of Life, Comedy"
2837,5231,Inazuma Eleven,TV,Game,127,False,"Oct 5, 2008 to Apr 27, 2011",24 min. per ep.,G - All Ages,7.68,39317,1148.0,1181,69544,1528,Fall 2008,Unknown,"TV Tokyo, Dentsu, Half H.P Studio",OLM,"Sports, Super Power, Shounen"
2841,34863,Zoku Touken Ranbu: Hanamaru,TV,Card game,12,False,"Jan 8, 2018 to Mar 26, 2018",24 min. per ep.,PG-13 - Teens 13 or older,7.38,2663,2140.0,3170,14213,76,Winter 2018,Mondays at 00:00 (JST),"Marvelous, Nitroplus, TOHO animation, Good Smile Company, DMM.com",Doga Kobo,"Action, Comedy, Drama, Fantasy, Historical, Slice of Life"
2842,10155,Dog Days,TV,Original,13,False,"Apr 2, 2011 to Jun 25, 2011",24 min. per ep.,PG-13 - Teens 13 or older,7.14,57351,3034.0,691,122930,511,Spring 2011,Unknown,"Aniplex, Good Smile Company",Seven Arcs,"Action, Adventure, Fantasy, Magic"
2843,34028,Idol Jihen,TV,Original,12,False,"Jan 8, 2017 to Mar 26, 2017",23 min. per ep.,PG-13 - Teens 13 or older,5.7,2542,7996.0,3732,9669,12,Winter 2017,Sundays at 23:30 (JST),"BS Fuji, MAGES., Docomo Anime Store, bilibili, Crunchyroll SC Anime Fund","MAPPA, Studio VOLN",Music
2848,28,Yakitate!! Japan,TV,Manga,69,False,"Oct 12, 2004 to Mar 14, 2006",24 min. per ep.,PG-13 - Teens 13 or older,8.02,26532,540.0,1301,62326,748,Fall 2004,Unknown,"TV Tokyo, Aniplex, d-rights, Tohokushinsha Film Corporation, Atelier Musa",Sunrise,"Comedy, Shounen"
2862,6500,Seikon no Qwaser,TV,Manga,24,False,"Jan 10, 2010 to Jun 20, 2010",24 min. per ep.,R+ - Mild Nudity,6.71,74731,4724.0,397,190796,650,Winter 2010,Sundays at 03:28 (JST),TAKI Corporation,Hoods Entertainment,"Action, Super Power, Supernatural, Ecchi, Seinen"
2869,14093,Pokemon Best Wishes! Season 2,TV,Game,24,False,"Jun 21, 2012 to Jan 10, 2013",22 min. per ep.,PG - Children,6.64,14409,5028.0,2248,27036,30,Summer 2012,Thursdays at 19:00 (JST),"TV Tokyo, MediaNet, Half H.P Studio, Studio Jack",OLM,"Action, Adventure, Comedy, Fantasy, Kids"
2871,31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,TV,Manga,39,False,"Apr 2, 2016 to Dec 24, 2016",23 min. per ep.,R - 17+ (violence & profanity),8.63,99372,64.0,432,181435,7188,Spring 2016,Saturdays at 00:30 (JST),"Warner Bros., KlockWorx, Medicos Entertainment, Shueisha",David Production,"Action, Adventure, Comedy, Supernatural, Drama, Shounen"
2879,4211,Hareluya II Boy,TV,Manga,25,False,"Apr 8, 1997 to Sep 30, 1997",23 min. per ep.,PG-13 - Teens 13 or older,6.61,104,5155.0,8573,854,6,Spring 1997,Tuesdays at 01:15 (JST),TV Tokyo,Triangle Staff,"Action, Fantasy, Comedy, School, Shounen"
2883,2738,Kasumin 3rd Season,TV,Unknown,26,False,"Apr 9, 2003 to Oct 1, 2003",25 min. per ep.,PG - Children,6.27,61,6512.0,10257,335,3,Spring 2003,Unknown,NHK,OLM,"Kids, Fantasy"
2884,12175,Koi to Senkyo to Chocolate,TV,Visual novel,12,False,"Jul 6, 2012 to Sep 28, 2012",25 min. per ep.,PG-13 - Teens 13 or older,7.24,56272,2653.0,696,122087,314,Summer 2012,Unknown,"Aniplex, Lantis, TBS, Magic Capsule",AIC Build,"Drama, Romance, School"
2888,1722,Nagasarete Airantou,TV,Manga,26,False,"Apr 5, 2007 to Sep 27, 2007",24 min. per ep.,PG-13 - Teens 13 or older,7.38,29598,2118.0,1328,61254,290,Spring 2007,Unknown,Square Enix,feel.,"Comedy, Ecchi, Fantasy, Harem, Romance"
2889,8516,Baka to Test to Shoukanjuu Ni!,TV,Light novel,13,False,"Jul 8, 2011 to Sep 30, 2011",24 min. per ep.,PG-13 - Teens 13 or older,7.92,143530,652.0,298,235386,1103,Summer 2011,Fridays at Unknown,"Lantis, Media Factory, Enterbrain, Cospa, Kadokawa Contents Gate, TV Tokyo Music, PRA, T.O Entertainment, Hakuhodo DY Media Partners",Silver Link.,"Comedy, Super Power, Romance, School"
2899,6774,Kuuchuu Buranko,TV,Novel,11,False,"Oct 15, 2009 to Dec 24, 2009",23 min. per ep.,R - 17+ (violence & profanity),8.05,15329,492.0,1458,53975,898,Fall 2009,Fridays at 00:45 (JST),"Dentsu, Fuji TV, Asmik Ace Entertainment, Sony Music Entertainment, Bungeishunjuu",Toei Animation,"Comedy, Psychological, Drama, Seinen"
2901,942,Nishi no Yoki Majo: Astraea Testament,TV,Light novel,13,False,"Apr 8, 2006 to Jul 1, 2006",24 min. per ep.,PG-13 - Teens 13 or older,6.88,4412,4004.0,3315,12943,42,Spring 2006,Unknown,"Geneon Universal Entertainment, Mellow Head, Imagica, Mag Garden, Tablier Communication, On The Run",Hal Film Maker,"Mystery, Comedy, Drama, Romance, Fantasy"
2914,35860,Karakai Jouzu no Takagi-san,TV,Manga,12,False,"Jan 8, 2018 to Mar 26, 2018",23 min. per ep.,PG-13 - Teens 13 or older,7.94,49525,632.0,654,129088,1129,Winter 2018,Mondays at 23:00 (JST),"TMS Entertainment, Asatsu DK, Asmik Ace Entertainment, TOHO animation, East Japan Marketing &amp; Communications",Shin-Ei Animation,"Comedy, Romance, School, Shounen, Slice of Life"
2923,6067,Moeru! Oniisan,TV,Manga,24,False,"Mar 14, 1988 to Sep 19, 1988",24 min. per ep.,PG-13 - Teens 13 or older,7.22,37,11302.0,10088,368,0,Spring 1988,Unknown,Toho,Studio Pierrot,"Action, Adventure, Comedy"
2925,1097,Lime-iro Senkitan,TV,Visual novel,13,False,"Jan 4, 2003 to Mar 29, 2003",25 min. per ep.,R+ - Mild Nudity,6.09,2325,7119.0,4195,7341,11,Winter 2003,Unknown,"KSS, Soft Garage",Studio Hibari,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural"
2933,27681,Sasurai-kun,TV,Manga,13,False,"Apr 7, 1992 to Jun 30, 1992",25 min. per ep.,PG-13 - Teens 13 or older,6.4,10,11971.0,12897,104,0,Spring 1992,Tuesdays at 09:00 (JST),"Asatsu DK, TBS",Shin-Ei Animation,"Slice of Life, Comedy"
2943,5028,Major S5,TV,Manga,25,False,"Jan 10, 2009 to Jun 27, 2009",24 min. per ep.,PG-13 - Teens 13 or older,8.54,23101,90.0,1835,38181,435,Winter 2009,Unknown,NHK,SynergySP,"Comedy, Drama, Romance, Sports"
2953,25157,Trinity Seven,TV,Manga,12,False,"Oct 8, 2014 to Dec 24, 2014",24 min. per ep.,PG-13 - Teens 13 or older,7.42,187844,1955.0,162,341886,2350,Fall 2014,Wednesdays at 01:40 (JST),"TV Tokyo, Sotsu, Plum, Kadokawa Shoten, AT-X, Studio Mausu, Avex Pictures, Q-Tec, Docomo Anime Store, DeNA",Seven Arcs Pictures,"Action, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School, Shounen"
2954,1397,Macross 7,TV,Original,49,False,"Oct 16, 1994 to Sep 24, 1995",25 min. per ep.,PG-13 - Teens 13 or older,7.22,7376,2731.0,2747,18830,156,Fall 1994,Sundays at 11:00 (JST),"Mainichi Broadcasting System, Studio Nue",Production Reed,"Action, Military, Sci-Fi, Adventure, Music, Comedy, Drama, Romance, Mecha, Shounen"
2955,9346,Battle Spirits: Brave,TV,Card game,50,False,"Sep 12, 2010 to Sep 11, 2011",24 min. per ep.,PG - Children,7.16,537,2952.0,7007,1870,7,Fall 2010,Sundays at 07:00 (JST),Nagoya TV Housou,Sunrise,"Game, Military, Sci-Fi, Adventure, Demons"
2970,6201,Princess Lover!,TV,Visual novel,12,False,"Jul 6, 2009 to Sep 21, 2009",24 min. per ep.,R+ - Mild Nudity,6.96,71937,3716.0,645,130249,289,Summer 2009,Mondays at Unknown,Dream Force,GoHands,"Harem, Comedy, Ecchi, School"
2972,20081,Ijiwaru Baasan (1996),TV,Unknown,46,False,"Mar 19, 1996 to Jun 13, 1997",25 min. per ep.,None,6.2,10,10554.0,12399,127,0,Spring 1996,Fridays at 17:30 (JST),Meruhensha,Eiken,"Comedy, Slice of Life"
2976,15085,Amnesia,TV,Visual novel,12,False,"Jan 7, 2013 to Mar 25, 2013",23 min. per ep.,PG-13 - Teens 13 or older,6.33,85247,6259.0,467,172083,884,Winter 2013,Unknown,"Geneon Universal Entertainment, Frontier Works, Movic, AT-X, DAX Production, Showgate",Brain&#039;s Base,"Harem, Mystery, Romance, Fantasy, Josei"
2978,2112,Over Drive,TV,Manga,26,False,"Apr 4, 2007 to Sep 26, 2007",24 min. per ep.,PG-13 - Teens 13 or older,7.7,15486,1117.0,2000,32883,208,Spring 2007,Wednesdays at 01:30 (JST),"Sotsu, Pony Canyon",Xebec,"Shounen, Sports"
2979,36220,Itsudatte Bokura no Koi wa 10 cm Datta.,TV,Music,6,False,"Nov 25, 2017 to Dec 30, 2017",23 min. per ep.,PG-13 - Teens 13 or older,7.68,20238,1152.0,1377,58198,262,Fall 2017,Saturdays at 00:00 (JST),"Aniplex, Movic, Magic Capsule, Lawson, Music Ray&#039;n, Kadokawa, INCS toenter, Yoshimoto Creative Agency",Lay-duce,"Comedy, Drama, Romance, School"
2987,26395,Teekyuu 4,TV,Manga,12,False,"Apr 7, 2015 to Jun 23, 2015",2 min. per ep.,PG-13 - Teens 13 or older,6.84,7768,4171.0,3185,14120,15,Spring 2015,Tuesdays at 01:05 (JST),"DAX Production, Earth Star Entertainment",Millepensee,"Comedy, Shounen, Sports"
2990,508,Tottoko Hamtarou,TV,Manga,296,False,"Jul 7, 2000 to Mar 31, 2006",25 min. per ep.,G - All Ages,7.02,13465,3513.0,1917,35475,170,Summer 2000,Fridays at 18:30 (JST),"TV Tokyo, Shogakukan Productions, Half H.P Studio",TMS Entertainment,"Adventure, Comedy, Kids"
2991,3630,Miracle Shoujo Limit-chan,TV,Original,25,False,"Oct 1, 1973 to Mar 25, 1974",24 min. per ep.,G - All Ages,5.91,62,7545.0,10284,332,1,Fall 1973,Mondays at 19:00 (JST),TV Asahi,Toei Animation,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power"
2995,134,Gunslinger Girl,TV,Manga,13,False,"Oct 9, 2003 to Feb 19, 2004",24 min. per ep.,R - 17+ (violence & profanity),7.51,55066,1608.0,655,128234,997,Fall 2003,Unknown,"Marvelous, Fuji TV",Madhouse,"Action, Psychological, Military, Drama, Sci-Fi"
2999,9253,Steins;Gate,TV,Visual novel,24,False,"Apr 6, 2011 to Sep 14, 2011",24 min. per ep.,PG-13 - Teens 13 or older,9.14,563857,5.0,8,1010330,92423,Spring 2011,Wednesdays at 02:05 (JST),"Frontier Works, Media Factory, Movic, AT-X, Kadokawa Pictures Japan, Nitroplus",White Fox,"Thriller, Sci-Fi"
3000,928,Transformers Galaxy Force,TV,Other,52,False,"Jan 8, 2005 to Dec 31, 2005",24 min. per ep.,PG-13 - Teens 13 or older,6.72,1815,4680.0,5697,3390,16,Winter 2005,Unknown,Hasbro,Gonzo,"Sci-Fi, Adventure, Mecha, Shounen"
3010,32555,Stella no Mahou,TV,4-koma manga,12,False,"Oct 3, 2016 to Dec 19, 2016",23 min. per ep.,PG-13 - Teens 13 or older,6.92,8599,3858.0,2303,25823,37,Fall 2016,Mondays at 22:30 (JST),"Kadokawa Shoten, AT-X, flying DOG, Houbunsha, Hakuhodo DY Music &amp; Pictures",Silver Link.,"Game, Slice of Life, Comedy, School"
3019,5597,Natsu no Arashi!,TV,Manga,13,False,"Apr 6, 2009 to Jun 29, 2009",23 min. per ep.,PG-13 - Teens 13 or older,7.35,10069,2247.0,1898,36177,69,Spring 2009,Unknown,"TV Tokyo Music, GANSIS",Shaft,"Comedy, Romance, Supernatural"
3026,27775,Plastic Memories,TV,Original,13,False,"Apr 5, 2015 to Jun 28, 2015",24 min. per ep.,PG-13 - Teens 13 or older,8.0,172984,557.0,155,347473,5259,Spring 2015,Sundays at 00:30 (JST),"Aniplex, Movic, AT-X, ASCII Media Works, Bushiroad, MAGES., Asahi Broadcasting, BS11",Doga Kobo,"Sci-Fi, Drama, Romance"
3027,324,Kidou Keisatsu Patlabor: On Television,TV,Original,47,False,"Oct 11, 1989 to Sep 26, 1990",25 min. per ep.,PG-13 - Teens 13 or older,7.77,5544,945.0,2629,20693,259,Fall 1989,Unknown,Tohokushinsha Film Corporation,Sunrise,"Sci-Fi, Comedy, Police, Mecha"
3034,22693,Lady Jewelpet,TV,Original,52,False,"Apr 5, 2014 to Mar 28, 2015",25 min. per ep.,PG - Children,7.65,1140,1225.0,5010,4675,53,Spring 2014,Unknown,"TV Tokyo, Sotsu, MediaNet, Sanrio, Miracle Bus","Studio Comet, Zexcs","Fantasy, Magic, Romance, Shoujo"
3037,2834,Miracle☆Girls,TV,Manga,51,False,"Jan 8, 1993 to Dec 24, 1993",24 min. per ep.,G - All Ages,7.23,778,2690.0,6282,2615,6,Winter 1993,Fridays at 17:00 (JST),Asatsu DK,Japan Taps,"Drama, Magic, Shoujo"
3039,1727,Shinkyoku Soukai Polyphonica,TV,Visual novel,12,False,"Apr 4, 2007 to Jun 20, 2007",24 min. per ep.,PG-13 - Teens 13 or older,6.93,8334,3822.0,2305,25789,47,Spring 2007,Unknown,"Lantis, Pony Canyon, TBS, Movic, Magic Capsule, SoftBank Creative Corp., Memory-Tech, T.O Entertainment, Fuji Creative",Ginga Ya,"Music, Drama, Romance, Fantasy, School"
3048,21809,Kenzen Robo Daimidaler,TV,Manga,12,False,"Apr 5, 2014 to Jun 21, 2014",24 min. per ep.,R+ - Mild Nudity,6.26,14734,6549.0,1689,43413,56,Spring 2014,Unknown,"Genco, Lantis, AT-X, Showgate",TNK,"Ecchi, Comedy, Mecha, Seinen"
